joint_idx,source,brnpdb_id,common_name,HIV_active,community
11270,HIV,,,0.0,4678
11271,HIV,,,0.0,4677
11272,HIV,,,0.0,4679
11273,HIV,,,0.0,4678
11274,HIV,,,0.0,4678
11275,HIV,,,0.0,4678
11276,HIV,,,0.0,5992
11277,HIV,,,0.0,68
11278,HIV,,,1.0,2027
11279,HIV,,,0.0,7604
11280,HIV,,,0.0,2546
11281,HIV,,,0.0,2546
11282,HIV,,,0.0,441
11283,HIV,,,1.0,441
11284,HIV,,,1.0,4680
11285,HIV,,,0.0,4680
11286,HIV,,,0.0,4682
11287,HIV,,,0.0,4681
11288,HIV,,,0.0,4682
11289,HIV,,,0.0,4682
11290,HIV,,,0.0,4682
11291,HIV,,,0.0,4684
11292,HIV,,,0.0,4683
11293,HIV,,,0.0,4514
11294,HIV,,,0.0,4684
11295,HIV,,,0.0,4685
11296,HIV,,,0.0,4685
11297,HIV,,,0.0,4686
11298,HIV,,,0.0,4683
11299,HIV,,,0.0,4687
11300,HIV,,,0.0,4688
11301,HIV,,,0.0,7591
11302,HIV,,,0.0,4689
11303,HIV,,,0.0,4690
11304,HIV,,,1.0,4691
11305,HIV,,,0.0,1016
11306,HIV,,,0.0,4692
11307,HIV,,,0.0,4692
11308,HIV,,,0.0,4692
11309,HIV,,,0.0,10138
11310,HIV,,,0.0,4693
11311,HIV,,,0.0,4693
11312,HIV,,,0.0,4693
11313,HIV,,,0.0,4694
11314,HIV,,,0.0,5363
11315,HIV,,,0.0,5363
11316,HIV,,,0.0,4695
11317,HIV,,,0.0,5638
11318,HIV,,,0.0,4696
11319,HIV,,,0.0,4697
11320,HIV,,,0.0,4698
11321,HIV,,,0.0,1729
11322,HIV,,,0.0,4699
11323,HIV,,,0.0,4700
11324,HIV,,,0.0,4662
11325,HIV,,,0.0,10400
11326,HIV,,,0.0,10400
11327,HIV,,,0.0,5165
11328,HIV,,,0.0,36
11329,HIV,,,0.0,1016
11330,HIV,,,0.0,10327
11331,HIV,,,0.0,4701
11332,HIV,,,0.0,14106
11333,HIV,,,0.0,1280
11334,HIV,,,0.0,4702
11335,HIV,,,0.0,1280
11336,HIV,,,0.0,4703
11337,HIV,,,0.0,4704
11338,HIV,,,0.0,4705
11339,HIV,,,0.0,4701
11340,HIV,,,0.0,4705
11341,HIV,,,0.0,4706
11342,HIV,,,0.0,4707
11343,HIV,,,0.0,4708
11344,HIV,,,0.0,12633
11345,HIV,,,0.0,12633
11346,HIV,,,0.0,12633
11347,HIV,,,0.0,14106
11348,HIV,,,0.0,3936
11349,HIV,,,0.0,3936
11350,HIV,,,0.0,4709
11351,HIV,,,0.0,4710
11352,HIV,,,1.0,4711
11353,HIV,,,0.0,3936
11354,HIV,,,0.0,3936
11355,HIV,,,0.0,4712
11356,HIV,,,0.0,4713
11357,HIV,,,0.0,4713
11358,HIV,,,0.0,4714
11359,HIV,,,0.0,4715
11360,HIV,,,0.0,4716
11361,HIV,,,0.0,4723
11362,HIV,,,0.0,4723
11363,HIV,,,0.0,13910
11364,HIV,,,0.0,4717
11365,HIV,,,0.0,4718
11366,HIV,,,0.0,4719
11367,HIV,,,0.0,4720
11368,HIV,,,0.0,8392
11369,HIV,,,0.0,8392
11370,HIV,,,0.0,4721
11371,HIV,,,0.0,4722
11372,HIV,,,0.0,4723
11373,HIV,,,0.0,4724
11374,HIV,,,0.0,604
11375,HIV,,,0.0,5165
11376,HIV,,,0.0,4725
11377,HIV,,,0.0,98
11378,HIV,,,0.0,98
11379,HIV,,,0.0,4726
11380,HIV,,,1.0,4727
11381,HIV,,,0.0,4728
11382,HIV,,,0.0,5363
11383,HIV,,,0.0,6558
11384,HIV,,,0.0,6558
11385,HIV,,,0.0,5363
11386,HIV,,,0.0,6558
11387,HIV,,,0.0,4729
11388,HIV,,,0.0,6558
11389,HIV,,,0.0,4730
11390,HIV,,,0.0,5363
11391,HIV,,,0.0,6558
11392,HIV,,,0.0,3483
11393,HIV,,,0.0,4731
11394,HIV,,,0.0,4732
11395,HIV,,,0.0,4733
11396,HIV,,,0.0,4731
11397,HIV,,,0.0,4733
11398,HIV,,,0.0,4733
11399,HIV,,,0.0,4733
11400,HIV,,,0.0,4733
11401,HIV,,,0.0,4734
11402,HIV,,,0.0,4672
11403,HIV,,,0.0,4733
11404,HIV,,,0.0,6558
11405,HIV,,,0.0,4735
11406,HIV,,,0.0,6780
11407,HIV,,,0.0,6558
11408,HIV,,,0.0,6801
11409,HIV,,,0.0,3483
11410,HIV,,,0.0,6558
11411,HIV,,,0.0,6558
11412,HIV,,,0.0,6818
11413,HIV,,,0.0,4736
11414,HIV,,,0.0,3309
11415,HIV,,,0.0,6558
11416,HIV,,,0.0,6558
11417,HIV,,,0.0,3309
11418,HIV,,,0.0,4729
11419,HIV,,,0.0,4737
11420,HIV,,,0.0,4672
11421,HIV,,,0.0,6558
11422,HIV,,,0.0,4738
11423,HIV,,,0.0,6558
11424,HIV,,,0.0,6558
11425,HIV,,,0.0,5363
11426,HIV,,,0.0,6558
11427,HIV,,,0.0,6558
11428,HIV,,,0.0,6558
11429,HIV,,,0.0,11406
11430,HIV,,,0.0,4729
11431,HIV,,,0.0,4739
11432,HIV,,,0.0,4739
11433,HIV,,,0.0,4740
11434,HIV,,,0.0,4741
11435,HIV,,,0.0,4742
11436,HIV,,,0.0,4739
11437,HIV,,,0.0,4743
11438,HIV,,,0.0,4743
11439,HIV,,,0.0,4744
11440,HIV,,,0.0,4743
11441,HIV,,,0.0,4743
11442,HIV,,,0.0,4744
11443,HIV,,,0.0,4746
11444,HIV,,,0.0,4746
11445,HIV,,,0.0,14106
11446,HIV,,,0.0,4745
11447,HIV,,,0.0,4746
11448,HIV,,,0.0,4749
11449,HIV,,,0.0,4747
11450,HIV,,,0.0,4748
11451,HIV,,,0.0,4749
11452,HIV,,,0.0,5880
11453,HIV,,,0.0,11406
11454,HIV,,,0.0,6662
11455,HIV,,,0.0,6662
11456,HIV,,,0.0,4749
11457,HIV,,,0.0,5992
11458,HIV,,,0.0,4749
11459,HIV,,,0.0,5165
11460,HIV,,,0.0,4749
11461,HIV,,,0.0,5880
11462,HIV,,,0.0,4749
11463,HIV,,,0.0,4749
11464,HIV,,,0.0,6662
11465,HIV,,,0.0,4750
11466,HIV,,,0.0,4749
11467,HIV,,,0.0,4751
11468,HIV,,,0.0,5879
11469,HIV,,,0.0,4752
11470,HIV,,,0.0,4749
11471,HIV,,,0.0,4664
11472,HIV,,,0.0,4753
11473,HIV,,,0.0,4664
11474,HIV,,,0.0,5880
11475,HIV,,,0.0,14055
11476,HIV,,,0.0,6662
11477,HIV,,,0.0,6662
11478,HIV,,,0.0,4749
11479,HIV,,,0.0,4754
11480,HIV,,,0.0,14055
11481,HIV,,,0.0,4754
11482,HIV,,,0.0,6662
11483,HIV,,,0.0,6801
11484,HIV,,,0.0,6758
11485,HIV,,,0.0,8686
11486,HIV,,,0.0,6758
11487,HIV,,,0.0,6801
11488,HIV,,,0.0,8686
11489,HIV,,,0.0,8686
11490,HIV,,,0.0,5718
11491,HIV,,,0.0,5718
11492,HIV,,,0.0,8686
11493,HIV,,,0.0,8686
11494,HIV,,,0.0,6801
11495,HIV,,,0.0,1016
11496,HIV,,,0.0,4755
11497,HIV,,,0.0,4755
11498,HIV,,,0.0,441
11499,HIV,,,1.0,441
11500,HIV,,,0.0,4756
11501,HIV,,,0.0,4756
11502,HIV,,,0.0,4757
11503,HIV,,,0.0,6334
11504,HIV,,,0.0,4758
11505,HIV,,,0.0,4759
11506,HIV,,,0.0,2546
11507,HIV,,,0.0,4760
11508,HIV,,,0.0,5992
11509,HIV,,,0.0,5992
11510,HIV,,,0.0,6801
11511,HIV,,,0.0,4763
11512,HIV,,,0.0,4761
11513,HIV,,,0.0,4762
11514,HIV,,,0.0,4763
11515,HIV,,,0.0,4764
11516,HIV,,,0.0,4763
11517,HIV,,,0.0,4764
11518,HIV,,,0.0,4763
11519,HIV,,,0.0,4763
11520,HIV,,,0.0,4765
11521,HIV,,,0.0,4766
11522,HIV,,,0.0,9050
11523,HIV,,,0.0,4761
11524,HIV,,,0.0,4761
11525,HIV,,,0.0,4767
11526,HIV,,,0.0,13716
11527,HIV,,,0.0,4768
11528,HIV,,,0.0,4769
11529,HIV,,,0.0,4770
11530,HIV,,,0.0,5992
11531,HIV,,,0.0,4771
11532,HIV,,,0.0,5992
11533,HIV,,,0.0,4772
11534,HIV,,,0.0,13815
11535,HIV,,,0.0,4773
11536,HIV,,,0.0,98
11537,HIV,,,0.0,4774
11538,HIV,,,0.0,4775
11539,HIV,,,0.0,4692
11540,HIV,,,0.0,1729
11541,HIV,,,0.0,7591
11542,HIV,,,0.0,4776
11543,HIV,,,0.0,5165
11544,HIV,,,0.0,4777
11545,HIV,,,0.0,4777
11546,HIV,,,0.0,4777
11547,HIV,,,0.0,11910
11548,HIV,,,0.0,8686
11549,HIV,,,0.0,3021
11550,HIV,,,0.0,7388
11551,HIV,,,0.0,4778
11552,HIV,,,0.0,5501
11553,HIV,,,0.0,11202
11554,HIV,,,0.0,11202
11555,HIV,,,0.0,5128
11556,HIV,,,0.0,2546
11557,HIV,,,0.0,2546
11558,HIV,,,0.0,2546
11559,HIV,,,0.0,4879
11560,HIV,,,1.0,2089
11561,HIV,,,0.0,3333
11562,HIV,,,0.0,1016
11563,HIV,,,0.0,5992
11564,HIV,,,0.0,5992
11565,HIV,,,0.0,5992
11566,HIV,,,0.0,343
11567,HIV,,,0.0,4779
11568,HIV,,,0.0,4779
11569,HIV,,,0.0,5992
11570,HIV,,,0.0,4790
11571,HIV,,,0.0,4790
11572,HIV,,,0.0,1016
11573,HIV,,,0.0,1016
11574,HIV,,,0.0,1016
11575,HIV,,,0.0,1016
11576,HIV,,,0.0,4780
11577,HIV,,,0.0,4780
11578,HIV,,,0.0,4780
11579,HIV,,,0.0,4781
11580,HIV,,,0.0,4782
11581,HIV,,,0.0,459
11582,HIV,,,0.0,4783
11583,HIV,,,0.0,4786
11584,HIV,,,0.0,4784
11585,HIV,,,0.0,4785
11586,HIV,,,0.0,4786
11587,HIV,,,0.0,4786
11588,HIV,,,0.0,4786
11589,HIV,,,0.0,4787
11590,HIV,,,1.0,4788
11591,HIV,,,0.0,4786
11592,HIV,,,0.0,4786
11593,HIV,,,0.0,4790
11594,HIV,,,0.0,4790
11595,HIV,,,0.0,4790
11596,HIV,,,0.0,4790
11597,HIV,,,0.0,4790
11598,HIV,,,0.0,4790
11599,HIV,,,0.0,4790
11600,HIV,,,0.0,4790
11601,HIV,,,0.0,4790
11602,HIV,,,0.0,4790
11603,HIV,,,0.0,4789
11604,HIV,,,0.0,4790
11605,HIV,,,0.0,4790
11606,HIV,,,0.0,205
11607,HIV,,,0.0,4790
11608,HIV,,,0.0,1016
11609,HIV,,,0.0,4791
11610,HIV,,,0.0,4791
11611,HIV,,,0.0,4792
11612,HIV,,,0.0,11509
11613,HIV,,,0.0,12557
11614,HIV,,,0.0,4793
11615,HIV,,,0.0,5054
11616,HIV,,,0.0,4800
11617,HIV,,,0.0,4794
11618,HIV,,,0.0,4795
11619,HIV,,,0.0,4796
11620,HIV,,,0.0,1729
11621,HIV,,,0.0,1729
11622,HIV,,,0.0,4797
11623,HIV,,,0.0,4797
11624,HIV,,,0.0,5992
11625,HIV,,,0.0,4798
11626,HIV,,,0.0,6801
11627,HIV,,,0.0,6801
11628,HIV,,,0.0,5597
11629,HIV,,,0.0,6801
11630,HIV,,,0.0,4799
11631,HIV,,,0.0,4799
11632,HIV,,,0.0,4799
11633,HIV,,,1.0,6801
11634,HIV,,,0.0,6801
11635,HIV,,,0.0,6801
11636,HIV,,,1.0,6801
11637,HIV,,,1.0,5992
11638,HIV,,,0.0,5597
11639,HIV,,,0.0,5597
11640,HIV,,,0.0,4800
11641,HIV,,,0.0,4801
11642,HIV,,,0.0,4802
11643,HIV,,,0.0,4803
11644,HIV,,,0.0,5992
11645,HIV,,,0.0,5992
11646,HIV,,,0.0,5992
11647,HIV,,,0.0,5992
11648,HIV,,,0.0,5992
11649,HIV,,,0.0,2507
11650,HIV,,,0.0,4804
11651,HIV,,,0.0,4804
11652,HIV,,,0.0,6801
11653,HIV,,,0.0,4805
11654,HIV,,,0.0,13922
11655,HIV,,,0.0,4806
11656,HIV,,,0.0,9400
11657,HIV,,,0.0,4807
11658,HIV,,,0.0,4808
11659,HIV,,,0.0,4808
11660,HIV,,,0.0,4809
11661,HIV,,,0.0,4810
11662,HIV,,,0.0,4811
11663,HIV,,,0.0,7761
11664,HIV,,,0.0,4812
11665,HIV,,,0.0,5165
11666,HIV,,,0.0,4813
11667,HIV,,,0.0,4814
11668,HIV,,,0.0,1280
11669,HIV,,,0.0,4815
11670,HIV,,,0.0,10633
11671,HIV,,,0.0,10633
11672,HIV,,,0.0,2800
11673,HIV,,,0.0,13205
11674,HIV,,,0.0,2800
11675,HIV,,,0.0,2800
11676,HIV,,,0.0,4816
11677,HIV,,,0.0,7388
11678,HIV,,,0.0,7388
11679,HIV,,,0.0,14106
11680,HIV,,,0.0,14106
11681,HIV,,,0.0,14106
11682,HIV,,,0.0,7388
11683,HIV,,,1.0,13761
11684,HIV,,,0.0,14106
11685,HIV,,,0.0,14106
11686,HIV,,,0.0,14106
11687,HIV,,,0.0,14106
11688,HIV,,,0.0,91
11689,HIV,,,0.0,7388
11690,HIV,,,0.0,10633
11691,HIV,,,0.0,4817
11692,HIV,,,0.0,4818
11693,HIV,,,0.0,2800
11694,HIV,,,0.0,4819
11695,HIV,,,0.0,4820
11696,HIV,,,0.0,4821
11697,HIV,,,0.0,4822
11698,HIV,,,0.0,4823
11699,HIV,,,0.0,4824
11700,HIV,,,0.0,4825
11701,HIV,,,0.0,4826
11702,HIV,,,0.0,4827
11703,HIV,,,0.0,4828
11704,HIV,,,0.0,4829
11705,HIV,,,0.0,4830
11706,HIV,,,0.0,4831
11707,HIV,,,0.0,4831
11708,HIV,,,0.0,3418
11709,HIV,,,0.0,4832
11710,HIV,,,0.0,3418
11711,HIV,,,0.0,3418
11712,HIV,,,0.0,3418
11713,HIV,,,0.0,5363
11714,HIV,,,0.0,5363
11715,HIV,,,0.0,4833
11716,HIV,,,0.0,4834
11717,HIV,,,0.0,4834
11718,HIV,,,0.0,2546
11719,HIV,,,0.0,4835
11720,HIV,,,0.0,4836
11721,HIV,,,0.0,8341
11722,HIV,,,0.0,8341
11723,HIV,,,0.0,3309
11724,HIV,,,0.0,4837
11725,HIV,,,0.0,8686
11726,HIV,,,0.0,6758
11727,HIV,,,0.0,6801
11728,HIV,,,0.0,4838
11729,HIV,,,0.0,6758
11730,HIV,,,0.0,6758
11731,HIV,,,0.0,8686
11732,HIV,,,0.0,6801
11733,HIV,,,0.0,8686
11734,HIV,,,0.0,8686
11735,HIV,,,0.0,8686
11736,HIV,,,0.0,6801
11737,HIV,,,0.0,8686
11738,HIV,,,0.0,6758
11739,HIV,,,0.0,8686
11740,HIV,,,0.0,6801
11741,HIV,,,0.0,6801
11742,HIV,,,0.0,6801
11743,HIV,,,0.0,6758
11744,HIV,,,0.0,6758
11745,HIV,,,0.0,8686
11746,HIV,,,0.0,4839
11747,HIV,,,0.0,8686
11748,HIV,,,0.0,8686
11749,HIV,,,0.0,8686
11750,HIV,,,0.0,6801
11751,HIV,,,0.0,6758
11752,HIV,,,0.0,5718
11753,HIV,,,0.0,5718
11754,HIV,,,0.0,8686
11755,HIV,,,0.0,6801
11756,HIV,,,0.0,8686
11757,HIV,,,0.0,8686
11758,HIV,,,0.0,5718
11759,HIV,,,0.0,6801
11760,HIV,,,0.0,5718
11761,HIV,,,0.0,5718
11762,HIV,,,0.0,8686
11763,HIV,,,0.0,8686
11764,HIV,,,0.0,8686
11765,HIV,,,0.0,5718
11766,HIV,,,0.0,8686
11767,HIV,,,0.0,8686
11768,HIV,,,0.0,8686
11769,HIV,,,0.0,4840
11770,HIV,,,0.0,4841
11771,HIV,,,0.0,4842
11772,HIV,,,0.0,5801
11773,HIV,,,0.0,11406
11774,HIV,,,0.0,5801
11775,HIV,,,0.0,4843
11776,HIV,,,0.0,4844
11777,HIV,,,0.0,11406
11778,HIV,,,0.0,4845
11779,HIV,,,0.0,7289
11780,HIV,,,0.0,6027
11781,HIV,,,0.0,4846
11782,HIV,,,0.0,4609
11783,HIV,,,0.0,4620
11784,HIV,,,0.0,4846
11785,HIV,,,0.0,11406
11786,HIV,,,0.0,6583
11787,HIV,,,0.0,4846
11788,HIV,,,0.0,4847
11789,HIV,,,0.0,6801
11790,HIV,,,0.0,4595
11791,HIV,,,0.0,6583
11792,HIV,,,0.0,4848
11793,HIV,,,0.0,11406
11794,HIV,,,0.0,4849
11795,HIV,,,0.0,5165
11796,HIV,,,0.0,4850
11797,HIV,,,0.0,4850
11798,HIV,,,0.0,4851
11799,HIV,,,0.0,4851
11800,HIV,,,0.0,4852
11801,HIV,,,0.0,4853
11802,HIV,,,0.0,4854
11803,HIV,,,0.0,5363
11804,HIV,,,0.0,7521
11805,HIV,,,0.0,4855
11806,HIV,,,0.0,4856
11807,HIV,,,0.0,4856
11808,HIV,,,0.0,4857
11809,HIV,,,0.0,4858
11810,HIV,,,0.0,4859
11811,HIV,,,0.0,36
11812,HIV,,,0.0,4860
11813,HIV,,,0.0,7632
11814,HIV,,,0.0,9512
11815,HIV,,,0.0,4861
11816,HIV,,,0.0,4862
11817,HIV,,,0.0,4863
11818,HIV,,,0.0,4864
11819,HIV,,,0.0,4865
11820,HIV,,,0.0,4866
11821,HIV,,,0.0,4867
11822,HIV,,,0.0,4868
11823,HIV,,,0.0,4868
11824,HIV,,,0.0,11358
11825,HIV,,,0.0,4869
11826,HIV,,,0.0,4869
11827,HIV,,,0.0,4870
11828,HIV,,,0.0,4871
11829,HIV,,,0.0,12533
11830,HIV,,,0.0,6801
11831,HIV,,,0.0,6801
11832,HIV,,,0.0,6801
11833,HIV,,,0.0,6801
11834,HIV,,,0.0,6801
11835,HIV,,,1.0,5590
11836,HIV,,,0.0,4872
11837,HIV,,,0.0,1016
11838,HIV,,,0.0,2800
11839,HIV,,,0.0,4873
11840,HIV,,,0.0,2546
11841,HIV,,,0.0,3309
11842,HIV,,,0.0,3309
11843,HIV,,,0.0,3309
11844,HIV,,,0.0,3309
11845,HIV,,,0.0,4874
11846,HIV,,,0.0,3309
11847,HIV,,,0.0,1729
11848,HIV,,,0.0,4875
11849,HIV,,,0.0,4876
11850,HIV,,,0.0,5363
11851,HIV,,,0.0,335
11852,HIV,,,0.0,335
11853,HIV,,,0.0,4877
11854,HIV,,,0.0,155
11855,HIV,,,0.0,4878
11856,HIV,,,0.0,4879
11857,HIV,,,0.0,4880
11858,HIV,,,0.0,4880
11859,HIV,,,0.0,3254
11860,HIV,,,0.0,205
11861,HIV,,,0.0,5165
11862,HIV,,,0.0,4881
11863,HIV,,,0.0,5165
11864,HIV,,,0.0,4883
11865,HIV,,,0.0,4881
11866,HIV,,,0.0,4882
11867,HIV,,,0.0,5165
11868,HIV,,,0.0,4883
11869,HIV,,,0.0,4884
11870,HIV,,,0.0,4885
11871,HIV,,,0.0,4885
11872,HIV,,,0.0,4885
11873,HIV,,,0.0,4885
11874,HIV,,,0.0,4885
11875,HIV,,,0.0,4885
11876,HIV,,,0.0,4885
11877,HIV,,,0.0,4885
11878,HIV,,,0.0,4885
11879,HIV,,,0.0,4885
11880,HIV,,,0.0,4885
11881,HIV,,,0.0,4885
11882,HIV,,,0.0,4885
11883,HIV,,,0.0,4885
11884,HIV,,,0.0,4886
11885,HIV,,,0.0,14106
11886,HIV,,,0.0,14106
11887,HIV,,,0.0,14106
11888,HIV,,,0.0,14106
11889,HIV,,,0.0,4887
11890,HIV,,,0.0,4887
11891,HIV,,,0.0,4926
11892,HIV,,,0.0,4890
11893,HIV,,,0.0,4901
11894,HIV,,,0.0,4888
11895,HIV,,,0.0,4889
11896,HIV,,,0.0,4890
11897,HIV,,,0.0,4890
11898,HIV,,,0.0,1016
11899,HIV,,,0.0,4892
11900,HIV,,,0.0,4891
11901,HIV,,,0.0,4892
11902,HIV,,,0.0,4893
11903,HIV,,,0.0,4926
11904,HIV,,,0.0,4894
11905,HIV,,,0.0,2546
11906,HIV,,,0.0,4890
11907,HIV,,,0.0,4895
11908,HIV,,,0.0,4889
11909,HIV,,,0.0,4890
11910,HIV,,,0.0,4890
11911,HIV,,,0.0,4890
11912,HIV,,,0.0,5363
11913,HIV,,,0.0,4890
11914,HIV,,,1.0,4896
11915,HIV,,,0.0,4890
11916,HIV,,,0.0,4890
11917,HIV,,,0.0,4897
11918,HIV,,,0.0,4897
11919,HIV,,,0.0,4898
11920,HIV,,,1.0,1924
11921,HIV,,,0.0,4899
11922,HIV,,,0.0,4900
11923,HIV,,,0.0,4901
11924,HIV,,,0.0,4901
11925,HIV,,,0.0,4901
11926,HIV,,,0.0,2546
11927,HIV,,,0.0,4902
11928,HIV,,,0.0,4890
11929,HIV,,,0.0,4890
11930,HIV,,,0.0,4903
11931,HIV,,,0.0,4903
11932,HIV,,,0.0,4904
11933,HIV,,,0.0,4905
11934,HIV,,,0.0,4906
11935,HIV,,,0.0,5597
11936,HIV,,,0.0,4907
11937,HIV,,,0.0,8959
11938,HIV,,,0.0,4908
11939,HIV,,,0.0,1122
11940,HIV,,,0.0,4909
11941,HIV,,,0.0,4910
11942,HIV,,,0.0,4911
11943,HIV,,,0.0,4912
11944,HIV,,,0.0,4912
11945,HIV,,,0.0,4913
11946,HIV,,,0.0,288
11947,HIV,,,0.0,10746
11948,HIV,,,0.0,4914
11949,HIV,,,0.0,4915
11950,HIV,,,0.0,4916
11951,HIV,,,0.0,4917
11952,HIV,,,0.0,4918
11953,HIV,,,0.0,4919
11954,HIV,,,0.0,4920
11955,HIV,,,0.0,4921
11956,HIV,,,0.0,4922
11957,HIV,,,0.0,4923
11958,HIV,,,0.0,4924
11959,HIV,,,0.0,4925
11960,HIV,,,0.0,8959
11961,HIV,,,0.0,1016
11962,HIV,,,0.0,1016
11963,HIV,,,0.0,1016
11964,HIV,,,0.0,1016
11965,HIV,,,0.0,4889
11966,HIV,,,0.0,4895
11967,HIV,,,0.0,4926
11968,HIV,,,0.0,4926
11969,HIV,,,0.0,5989
11970,HIV,,,0.0,4926
11971,HIV,,,0.0,4926
11972,HIV,,,0.0,4927
11973,HIV,,,0.0,4890
11974,HIV,,,0.0,4901
11975,HIV,,,0.0,4928
11976,HIV,,,0.0,4929
11977,HIV,,,0.0,4930
11978,HIV,,,0.0,4930
11979,HIV,,,0.0,4931
11980,HIV,,,0.0,4896
11981,HIV,,,0.0,4890
11982,HIV,,,0.0,4890
11983,HIV,,,0.0,4896
11984,HIV,,,0.0,4890
11985,HIV,,,0.0,4890
11986,HIV,,,0.0,4931
11987,HIV,,,0.0,4901
11988,HIV,,,0.0,7591
11989,HIV,,,0.0,4932
11990,HIV,,,0.0,4933
11991,HIV,,,0.0,4934
11992,HIV,,,0.0,5250
11993,HIV,,,0.0,4935
11994,HIV,,,0.0,6708
11995,HIV,,,0.0,6708
11996,HIV,,,0.0,5250
11997,HIV,,,0.0,5250
11998,HIV,,,0.0,5062
11999,HIV,,,0.0,4936
12000,HIV,,,0.0,4937
12001,HIV,,,0.0,5424
12002,HIV,,,0.0,11202
12003,HIV,,,0.0,158
12004,HIV,,,0.0,4938
12005,HIV,,,0.0,4939
12006,HIV,,,0.0,4940
12007,HIV,,,0.0,4941
12008,HIV,,,0.0,4942
12009,HIV,,,0.0,4943
12010,HIV,,,0.0,4944
12011,HIV,,,0.0,4945
12012,HIV,,,0.0,4946
12013,HIV,,,0.0,4947
12014,HIV,,,0.0,4948
12015,HIV,,,0.0,4949
12016,HIV,,,0.0,4950
12017,HIV,,,0.0,4951
12018,HIV,,,0.0,4952
12019,HIV,,,0.0,4953
12020,HIV,,,0.0,4953
12021,HIV,,,0.0,4955
12022,HIV,,,0.0,4954
12023,HIV,,,0.0,4954
12024,HIV,,,0.0,3279
12025,HIV,,,0.0,6801
12026,HIV,,,0.0,4955
12027,HIV,,,0.0,6801
12028,HIV,,,0.0,4956
12029,HIV,,,0.0,4761
12030,HIV,,,0.0,4957
12031,HIV,,,0.0,6801
12032,HIV,,,0.0,6801
12033,HIV,,,0.0,6801
12034,HIV,,,0.0,6801
12035,HIV,,,0.0,4958
12036,HIV,,,0.0,4959
12037,HIV,,,0.0,6801
12038,HIV,,,0.0,6801
12039,HIV,,,0.0,36
12040,HIV,,,0.0,4960
12041,HIV,,,0.0,8959
12042,HIV,,,0.0,8959
12043,HIV,,,0.0,8959
12044,HIV,,,0.0,4961
12045,HIV,,,0.0,14106
12046,HIV,,,0.0,14106
12047,HIV,,,0.0,4962
12048,HIV,,,0.0,4963
12049,HIV,,,0.0,4970
12050,HIV,,,0.0,2473
12051,HIV,,,0.0,4964
12052,HIV,,,0.0,4965
12053,HIV,,,1.0,4966
12054,HIV,,,0.0,4967
12055,HIV,,,0.0,10746
12056,HIV,,,0.0,4968
12057,HIV,,,0.0,4969
12058,HIV,,,0.0,12621
12059,HIV,,,0.0,9645
12060,HIV,,,0.0,12621
12061,HIV,,,0.0,4970
12062,HIV,,,0.0,8959
12063,HIV,,,0.0,4971
12064,HIV,,,0.0,4972
12065,HIV,,,0.0,10746
12066,HIV,,,0.0,8959
12067,HIV,,,0.0,9645
12068,HIV,,,0.0,9645
12069,HIV,,,0.0,9645
12070,HIV,,,0.0,9645
12071,HIV,,,0.0,5597
12072,HIV,,,0.0,8392
12073,HIV,,,0.0,3083
12074,HIV,,,0.0,8392
12075,HIV,,,0.0,5597
12076,HIV,,,0.0,5597
12077,HIV,,,0.0,677
12078,HIV,,,0.0,4973
12079,HIV,,,0.0,4973
12080,HIV,,,0.0,4973
12081,HIV,,,0.0,4974
12082,HIV,,,0.0,5597
12083,HIV,,,0.0,5597
12084,HIV,,,0.0,4974
12085,HIV,,,0.0,4975
12086,HIV,,,0.0,4975
12087,HIV,,,0.0,4973
12088,HIV,,,0.0,4976
12089,HIV,,,0.0,4976
12090,HIV,,,0.0,4976
12091,HIV,,,0.0,8982
12092,HIV,,,0.0,8982
12093,HIV,,,0.0,5597
12094,HIV,,,0.0,4977
12095,HIV,,,0.0,98
12096,HIV,,,0.0,4973
12097,HIV,,,0.0,4978
12098,HIV,,,0.0,4974
12099,HIV,,,0.0,14106
12100,HIV,,,0.0,14111
12101,HIV,,,0.0,10633
12102,HIV,,,0.0,4979
12103,HIV,,,0.0,4958
12104,HIV,,,0.0,4980
12105,HIV,,,0.0,7611
12106,HIV,,,0.0,4981
12107,HIV,,,0.0,4982
12108,HIV,,,0.0,4983
12109,HIV,,,0.0,4984
12110,HIV,,,0.0,4989
12111,HIV,,,0.0,4985
12112,HIV,,,0.0,11358
12113,HIV,,,0.0,4986
12114,HIV,,,0.0,4986
12115,HIV,,,0.0,4987
12116,HIV,,,0.0,4988
12117,HIV,,,0.0,4989
12118,HIV,,,0.0,4990
12119,HIV,,,0.0,8638
12120,HIV,,,0.0,4991
12121,HIV,,,0.0,4991
12122,HIV,,,0.0,4992
12123,HIV,,,0.0,11056
12124,HIV,,,0.0,4993
12125,HIV,,,0.0,5165
12126,HIV,,,0.0,1280
12127,HIV,,,0.0,4994
12128,HIV,,,0.0,5597
12129,HIV,,,0.0,5597
12130,HIV,,,0.0,1845
12131,HIV,,,0.0,10400
12132,HIV,,,0.0,4995
12133,HIV,,,0.0,4996
12134,HIV,,,0.0,4997
12135,HIV,,,0.0,4999
12136,HIV,,,0.0,4998
12137,HIV,,,0.0,4999
12138,HIV,,,0.0,4999
12139,HIV,,,0.0,5000
12140,HIV,,,0.0,3279
12141,HIV,,,0.0,5001
12142,HIV,,,0.0,5
12143,HIV,,,0.0,5002
